time_period,time_identifier,geographic_level,country_code,country_name,quarter,gender,age,population_category,number,percent
2012,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,478919.10289785883,8.21966064569834
2013,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,476953.92651934526,8.20204934360664
2013,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,466796.05763773446,8.04335829996525
2013,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,460501.62344937737,7.94383998263535
2013,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,437992.05337783985,7.56064556272403
2014,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,444416.85573364643,7.6768251025708
2014,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,475141.22956320562,8.21325913225667
2014,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,478955.1882635795,8.28245553450492
2014,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,481569.07924522192,8.32958995315726
2015,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,477435.30273007695,8.26016778855944
2015,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,474980.49902514752,8.2196466103407
2015,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,449241.82714410452,7.78563806815793
2015,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,467830.9694707637,8.12493173756373
2016,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,452108.1800068391,7.86849427324325
2016,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,427373.30717757647,7.45379989949781
2016,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,458558.68618556554,8.0197494273314
2016,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,446871.76302586729,7.83953228289478
2017,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,437477.84406705375,7.69842338980515
2017,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,425777.16446391994,7.51571296245684
2017,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,448741.1007756982,7.94331855464489
2017,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,433933.97884854197,7.70141745120156
2018,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,448445.58839476376,7.9801972494744
2018,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,449497.5718696923,8.020336111347
2018,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,437528.1864738029,7.83323686045836
2018,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,429689.67103865067,7.72208576876588
2019,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,429219.8381679944,7.74287899420816
2019,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,426310.32432595524,7.71982589662629
2019,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,442740.23376601702,8.04696941568021
2019,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,425340.95981983771,7.75902882694777
2020,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,423906.08366342203,7.76661151877714
2020,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,452933.73943368648,8.34133345746525
2020,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,388831.79013893846,7.17877586287699
2020,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,405059.82271524263,7.51293234880681
2021,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,370313.16140593938,6.89985139492856
2021,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,328766.24032814463,6.14884463218156
2021,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,408705.8070556398,7.63819587621103
2021,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,401515.19196138205,7.50583791819642
2022,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,422990.86317537283,7.90333993719367
2022,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,447185.57489742036,8.34704003511806
2022,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Economically inactive,457286.03615383711,8.51497877900892
2022,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Economically inactive,452464.66797815042,8.42803272638347
2023,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Economically inactive,441372.49816376355,8.21757598731584
2023,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Economically inactive,429722.57415289583,7.98984252178119
2001,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,4947450,100
2002,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,4977238,100
2002,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5007130,100
2002,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5039900,100
2002,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5074304,100
2003,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5108639,100
2003,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5142945,100
2003,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5175166,100
2003,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5205975,100
2004,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5236946,100
2004,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5267861,100
2004,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5296062,100
2004,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5322845,100
2005,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5349892,100
2005,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5376737,100
2005,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5401655,100
2005,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5425910,100
2006,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5450178,100
2006,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5474279,100
2006,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5498624,100
2006,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5523092,100
2007,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5547499,100
2007,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5571938,100
2007,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5591034,100
2007,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5607164,100
2008,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5623386,100
2008,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5639581,100
2008,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5652737,100
2008,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5664205,100
2009,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5675725,100
2009,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5687334,100
2009,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5703847,100
2009,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5722670,100
2010,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5741754,100
2010,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5760634,100
2010,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5779395,100
2010,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5798256,100
2011,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5816909,100
2011,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5835587,100
2011,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5842434,100
2011,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5843389,100
2012,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5844422,100
2012,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5845350,100
2012,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5837967,100
2012,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5826507,100
2013,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5815058,100
2013,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5803497,100
2013,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5796965,100
2013,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5793051,100
2014,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5789071,100
2014,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5785051,100
2014,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5782768,100
2014,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5781426,100
2015,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5779971,100
2015,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5778600,100
2015,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5770135,100
2015,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5757968,100
2016,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5745803,100
2016,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5733630,100
2016,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5717868,100
2016,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5700235,100
2017,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5682694,100
2017,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5665160,100
2017,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5649290,100
2017,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5634469,100
2018,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5619480,100
2018,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5604473,100
2018,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5585535,100
2018,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5564425,100
2019,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5543414,100
2019,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5522279,100
2019,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5501950,100
2019,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5481884,100
2020,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5458057,100
2020,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5429992,100
2020,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5416408,100
2020,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5391501,100
2021,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5366973,100
2021,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5346797,100
2021,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5350816,100
2021,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5349372,100
2022,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5352052,100
2022,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5357415,100
2022,Calendar year,National,K02000001,United Kingdom,Q3,Total,Aged 18-24,Total,5370372,100
2022,Calendar year,National,K02000001,United Kingdom,Q4,Total,Aged 18-24,Total,5368568,100
2023,Calendar year,National,K02000001,United Kingdom,Q1,Total,Aged 18-24,Total,5371079,100
2023,Calendar year,National,K02000001,United Kingdom,Q2,Total,Aged 18-24,Total,5378361,100
2001,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,340934.26840734773,10.550918877727412
2002,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,365269.09079603438,11.238302032727498
2002,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,371417.38097860618,11.36125860515742
2002,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,372893.45824002713,11.344896007555704
2002,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,343939.59160409076,10.409346559684504
2003,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,375846.95484025945,11.316120652479208
2003,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,356051.57720026356,10.665086821008362
2003,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,359010.4851959981,10.69531154461105
2003,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,346878.43225471152,10.276122637839737
2004,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,346484.53427178937,10.207500926428455
2004,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,353974.96063985775,10.370768321444421
2004,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,371979.29315375979,10.852803378378665
2004,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,392436.12707671861,11.409476351406228
2005,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,385038.43882336427,11.154902041443545
2005,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,398952.95593522256,11.517317157203143
2005,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,408903.84659322369,11.763239391125719
2005,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,442573.0552740877,12.686585434537353
2006,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,423880.08155987074,12.107548923333555
2006,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,461318.305352717,13.130439761273912
2006,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,428293.35203677922,12.133011142168893
2006,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,425567.96954429569,11.991349842525487
2007,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,435131.31578718859,12.19607146555029
2007,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,438518.8911013123,12.226324501427568
2007,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,417036.30968305928,11.591712332732097
2007,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,407683.65532451519,11.310464452992557
2008,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,405607.79094595055,11.231270594654742
2008,Calendar year,National,K02000001,United Kingdom,Q2,Male,Aged 16-24,NEET,419941.03643192427,11.606509414115781
2008,Calendar year,National,K02000001,United Kingdom,Q3,Male,Aged 16-24,NEET,451931.65539217211,12.478873975574491
2008,Calendar year,National,K02000001,United Kingdom,Q4,Male,Aged 16-24,NEET,443583.90240380424,12.243386782894856
2009,Calendar year,National,K02000001,United Kingdom,Q1,Male,Aged 16-24,NEET,499297.39238386205,13.775450225721078
